,company_name,address,tel,mech,lat,lon
1561,หจก. โชควัฒนาค้าวัสดุ,35/1 หมู่ที่ 11 ต.วัดไทร อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,056-225-823,ไม่มี,,
1562,บริษัท เจเอ็นวีการโยธา จำกัด,161 หมู่ที่ 2 ต.สุขสำราญ อ.ตากฟ้า จ.นครสวรรค์ 60190,089-640-9955,มี,,
1563,ร้าน สหะกิจ,218-218/1 ถ.สวรรค์วิถี ต.ปากน้ำโพ อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,"056-221826, 056-223-502",ไม่มี,15.6993606,100.1322785
1564,สหมิตรค้าไม้,185 หมู่ 2 ถ.พหลโยธิน ต.สุขสำราญ อ.ตากฟ้า จ.นครสวรรค์ 60190,089-640-9955,ไม่มี,15.352124,102.7482703
1565,หจก. จิรันธนินก่อสร้าง,468/13 หมู่ที่ 4 ต.ตาคลี อ.ตาคลี จ.นครสวรรค์ 60140,,ไม่มี,,
1566,บริษัท ตึกน้ำเงินรีเทล จำกัด,450 หมู่ที่ 8 ต.นครสวรรค์ตก อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,056-334920,ไม่มี,15.682954,100.1220063
1567,ณพวัฒน์การไฟฟ้า,1004/10 ถ.พหลโยธิน ต.ตาคลี อ.ตาคลี จ.นครสวรรค์ 60140,056-264-373,ไม่มี,,
1568,บริษัท ชวนิชคอนกรีต จำกัด,129 หมู่ที่ 14 ต.วัดไทร อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,056-340-555,ไม่มี,,
1569,บริษัท เจริญภัณฑ์โฮมแอนด์ลิฟวิ่ง เซ็นเตอร์ จำกัด,26/10 ม.10 ต.นครสวรรค์ตก อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,056-311234,มี,15.705059,100.1371303
1570,บริษัท เจริญภัณฑ์พาณิชย์ (1984) จำกัด,114-120 ถ.สวรรค์วิถี ต.ปากน้ำโพ อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,"056-212298, 214505",มี,15.704115,100.140107
1571,หจก. ช.ประดิษฐ์วัสดุก่อสร้าง,669/29 หมู่ 7  ต.ท่าตะโก อ.ท่าตะโก จ.นครสวรรค์ 60160,056-249150,มี,15.6386353,103.3608737
1572,หจก. รุ่งเรืองภัณฑ์วัฒนา,187 หมู่ที่ 7 ต.เขาชนกัน อ.แม่วงก์ จ.นครสวรรค์ 60150,056-295-005,มี,15.8884282,100.2988446
1573,หจก. นครสวรรค์เต็กเซ่งฮง,196/3-4 ถ.สวรรค์วิถี ต.ปากน้ำโพ อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,056-222600,ไม่มี,15.7020921,100.1348966
1574,ร้านถูกที่สุดค้าไม้,392 หมู่ที่ 10 ถ.พหลโยธิน ต.นครสวรรค์ตก อ.เมืองนครสวรรค์ จ.นครสวรรค์ 60000,056-222175,ไม่มี,,
1575,พงศ์เจริญค้าไม้,644/4 หมู่ที่ 7 ถ.ลาดยาว-วังม้า ต.ลาดยาว อ.ลาดยาว จ.นครสวรรค์ 60150,056-271-278,มี,15.7322973,100.0305892
1576,หจก. โอฬารวัฒนะ,414 ถ.แสงราษฏรใต้ ต.ชุมแสง อ.ชุมแสง จ.นครสวรรค์ 60120,056-282-928,มี,15.884412,104.6225803
1577,หจก. ศรีสยาม เพ้นท์,148/4-148/5 หมู่ที่ 3 ต.ปัว อ.ปัว จ.น่าน 55120,,ไม่มี,19.17947,100.917052
1578,หจก. ฮักโฮม เพ้นท์,184 หมู่ที่ 11 ต.กลางเวียง อ.เวียงสา จ.น่าน 55110,093-590-2282,มี,,
1579,ศรีอุดม,14 ถ.เจ้าฟ้า ต.ในเวียง อ.เมืองน่าน จ.น่าน 55000,,ไม่มี,18.762966,98.9937904
1580,บริษัท แสงทอง ท็อป-วัน วัสดุก่อสร้าง จำกัด,124 หมู่ที่ 5 ต.เชียงกลาง อ.เชียงกลาง จ.น่าน 55160,054-794-075,ไม่มี,,
1581,หจก. ปิยาวัฒน์ 99,43/4 หมู่ที่ 5 ต.วรนคร อ.ปัว จ.น่าน 55120,054-054-122,ไม่มี,19.52903,100.301824
1582,ที.พี.เทเลคอม,70/2 หมู่ที่ 2 ถ.นวคร ต.ท่าวังผา อ.ท่าวังผา จ.น่าน 55140,054-799057,มี,19.103451,100.806726
1583,หจก. ศรีสมบูรณ์เพนต์น่าน,7/37-38 ถ.เจ้าฟ้า ต.ในเวียง อ.เมืองน่าน จ.น่าน 55000,095-832-9578,มี,19.164661,100.925685
1584,หจก. เวียงสาวัสดุภัณฑ์,407/12 หมู่ที่ 3 ต.กลางเวียง อ.เวียงสา จ.น่าน 55110,081-472-5343,มี,18.567936,100.74212
1585,ร้านทรัพย์เพิ่มพูนค้าวัสดุ,223 หมู่ที่ 9 ต.และ อ.ทุ่งช้าง จ.น่าน 55130,094-590-9091,มี,,
1586,หจก. รัชดาค้าไม้,248 หมู่ที่ 15 ต.เปือ อ.เชียงกลาง จ.น่าน 55160,054-797442,มี,19.290673,97.9616193
1587,หจก. ไกรวินท์การค้า,181 หมู่ที่ 2 ต.ส้าน อ.เวียงสา จ.น่าน 55110,"062-951-4919, 062-895-3536",ไม่มี,,
1588,ร้าน เล่าเอี้ยงฮั้ว,273-275 หมู่ที่ 4 ถ.เจ้าฟ้า ต.กลางเวียง อ.เวียงสา จ.น่าน 55110,054-781249,มี,18.56729,100.73876
1589,หจก. ชินสุขเสริม,56 ถ.อนันตวรฤทธิเดช ต.ในเวียง อ.เมืองน่าน จ.น่าน 55000,054-710-665,มี,18.7786918,100.7592103
1590,หจก. ฉลองคอนกรีตอิฐโชว์,91/2 หมู่ที่ 13 ต.ท่าวังทอง อ.เมืองพะเยา จ.พะเยา 56000,054-484-626,มี,,
1591,ห้างหุ้นส่วนจำกัด สี่สอการค้า,52/1 หมู่ที่ 3 ต.เชียงบาน อ.เชียงคำ จ.พะเยา 56110,054-451424,มี,19.5245153,100.3044553
1592,หจก. เชียงคำอลูมิเนียม (2005),52 หมู่ที่ 3 ต.เชียงบาน อ.เชียงคำ จ.พะเยา 56110,054-882-293,ไม่มี,,
1593,หจก. ว่านทองพะเยา,209/1 หมู่ที่ 2 ถ.พะเยา-ป่าแดด ต.ท่าวังทอง อ.เมืองพะเยา จ.พะเยา 56000,"054-431-559, 054-431-177",มี,19.1655318,100.2798203
1594,หจก. วงศ์สถาพรชัย,384 หมู่ที่ 15 ต.หย่วน อ.เชียงคำ จ.พะเยา 56110,,ไม่มี,,
1595,หจก. ไฮเวย์ราม,238/15 ถ.พหลโยธิน ต.แม่ต๋ำ อ.เมืองพะเยา จ.พะเยา 56000,054-488-495,ไม่มี,19.144251,99.6234683
1596,สินสุริยา,177 หมู่ที่ 9 ต.ดอกคำใต้ อ.ดอกคำใต้ จ.พะเยา 56120,,มี,19.146408,99.9094293
1597,หจก. พะเยาใจสินค้าไม้,209 หมู่ 11 ต.แม่ปืม อ.เมืองพะเยา จ.พะเยา 56000,054-428490,มี,19.2377115,100.0485448
1598,ร้าน แสงทองพานิช,31/2 ถ.ประชาอุดรทิศ ต.เวียง อ.เมืองพะเยา จ.พะเยา 56000,054-431039,ไม่มี,19.153183,99.9390343
1599,หจก. พิบูลย์กิจวัสดุ,74/23 ถ.ประตูชัย ต.เวียง อ.เมืองพะเยา จ.พะเยา 56000,"054-431577, 431235",มี,19.174879,99.9127723
1600,คูรุ่งเรือง,325/1 หมู่ที่ 9 ต.นาปรัง อ.ปง จ.พะเยา 56140,054-497148,มี,19.1650278,99.9031724
1601,ณัฐพงษ์พานิช,172 หมู่ 2  ต.ดงสุวรรณ อ.ดอกคำใต้ จ.พะเยา 56120,"054-425185, 054-425657",มี,19.2163147,99.5174868
1602,บริษัท แม่ศรี 2016 จำกัด,38/7 ถ.สิงหวัฒน์ ต.ในเมือง อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,081-785-8569,ไม่มี,,
1603,ร้าน ไทยดำรงค์พาณิชย์,781/8-10 ถ.บรมไตรโลกนารถ2 ต.ในเมือง อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,"055-259153, 252224",มี,16.899277,102.3623823
1604,ชัยพาณิชย์ ค้าวัสดุ,225 หมู่ที่ 4 ถ.ชาติตระการ-บ้านแพะ ต.ป่าแดง อ.ชาติตระการ จ.พิษณุโลก 65170,081-904-7514,มี,,
1605,ร้าน วัฒนาค้าวัสดุ,236/2 หมู่ที่ 22 ต.บ้านกลาง อ.วังทอง จ.พิษณุโลก 65220,055-989-056,มี,,
1606,เนินเพิ่มค้าวัสดุ,196 หมู่ที่ 3 ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก 65120,088-273-7962,มี,17.1031258,100.8345402
1607,บริษัท อุ้ยเซ้งคอนสตรัคชั่น จำกัด,397/1 หมู่ที่ 3 ต.นครไทย อ.นครไทย จ.พิษณุโลก 65120,055-389-604,มี,,
1608,บริษัท โฮมเซรามิคไทล์ จำกัด,240 หมู่ที่ 11 ต.เนินเพิ่ม อ.นครไทย จ.พิษณุโลก 65120,055-389-604,มี,17.109644,100.853505
1609,หจก. ชัยรุจน์ วัสดุก่อสร้าง 2556,16 หมู่ที่ 11 ต.ชุมแสงสงคราม อ.บางระกำ จ.พิษณุโลก 65240,087-680-9900,ไม่มี,,
1610,นางสาว กุยฮวย แซ่จึง,176/1 หมู่ 7  ต.แก่งโสภา อ.วังทอง จ.พิษณุโลก 65220,089-708-7733,มี,,
1611,สินเพชรวัสดุก่อสร้าง,99/8 หมู่ที่ 6 ต.ดอนทอง อ.เมืองพิษณุโลก จ.พิษณุโลก 65000,,ไม่มี,,
